speed,acc_norm,engine_speed,throttle_position,delta_acc_lat,cluster_id
77.000000,1.310234,1379.500000,18.039216,0.486000,3
0.000000,2.557424,703.000000,13.333333,0.319000,1
0.000000,1.363530,1228.000000,15.686275,0.031000,1
0.000000,3.132407,690.000000,13.333333,0.067000,1
0.000000,2.388809,746.000000,14.117647,0.002000,1
17.000000,3.734029,2054.000000,20.784314,0.509000,3
52.000000,1.708428,2075.000000,16.470588,0.450000,3
0.000000,1.645146,693.000000,13.333333,0.018000,1
0.000000,8.861096,716.000000,13.333333,0.014000,2
0.000000,2.709562,703.000000,13.333333,1.516000,1
0.000000,2.557424,698.000000,13.725490,0.011000,1
9.000000,3.079275,1987.000000,22.352941,0.016000,3
0.000000,3.171116,756.000000,13.333333,0.083000,1
0.000000,8.272264,1970.000000,16.078431,0.095000,2
0.000000,3.147336,697.000000,13.333333,0.012000,1
20.000000,0.971525,2456.000000,26.666667,0.310000,3
0.000000,8.958963,0.000000,17.647059,0.000000,2
21.000000,3.509219,773.000000,13.725490,1.621000,1
19.000000,1.234722,1440.000000,18.431373,0.132000,3
36.000000,1.298573,1281.250000,16.862745,0.168000,3
0.000000,8.866456,696.000000,13.333333,0.005000,2
15.000000,2.035055,2172.000000,15.686275,0.016000,1
0.000000,1.443525,0.000000,17.647059,0.002000,1
0.000000,1.251420,736.500000,15.294118,0.056000,1
38.000000,1.174224,1053.000000,15.686275,0.856000,1
0.000000,3.111978,705.000000,13.333333,0.032000,1
0.000000,8.960202,0.000000,17.647059,0.004000,2
0.000000,3.098116,752.000000,13.725490,0.013000,1
0.000000,1.964641,753.000000,13.725490,0.022000,1
7.000000,1.724700,813.000000,13.725490,0.006000,1
0.000000,8.899301,0.000000,17.647059,0.002000,2
24.000000,1.718565,738.000000,13.725490,0.154000,1
0.000000,2.930764,747.000000,13.725490,0.003000,1
0.000000,8.879231,689.000000,13.333333,0.014000,2
40.000000,1.417990,2115.000000,27.058824,0.098000,3
41.000000,1.461126,2130.000000,15.294118,0.095000,3
32.000000,1.148102,1691.000000,17.647059,0.394000,3
38.000000,0.899963,2013.250000,30.588235,3.436000,3
4.000000,2.052528,1080.000000,16.078431,0.016000,1
0.000000,1.956559,700.000000,13.333333,0.003000,1
0.000000,3.531974,699.000000,13.333333,7.001000,1
0.000000,3.483119,0.000000,17.647059,4.440000,1
48.000000,2.791542,2492.000000,26.666667,1.684000,3
0.000000,1.332787,1396.000000,16.470588,0.014000,1
21.000000,2.186814,756.000000,13.725490,0.514000,1
5.000000,0.953323,1416.000000,16.078431,0.106000,1
0.000000,8.891545,0.000000,17.647059,0.003000,2
0.000000,0.746708,738.000000,13.725490,0.008000,1
2.000000,2.657049,1645.000000,21.176471,0.306000,3
0.000000,1.961009,0.000000,17.647059,0.006000,1
0.000000,1.466704,694.000000,13.333333,0.027000,1
0.000000,1.961087,693.000000,13.333333,0.016000,1
12.000000,4.770402,1794.000000,19.607843,0.386000,3
29.000000,3.724525,2155.000000,18.823529,0.158000,3
0.000000,1.625095,718.000000,13.725490,0.009000,1
15.000000,0.990244,749.000000,13.725490,0.056000,1
0.000000,2.021211,701.000000,13.333333,0.024000,1
0.000000,3.098735,688.000000,13.333333,0.009000,1
48.000000,1.650974,1900.000000,18.039216,0.056000,3
0.000000,1.920510,780.000000,13.725490,0.031000,1
2.000000,2.949969,765.000000,13.725490,0.234000,1
4.000000,1.523708,763.000000,13.725490,0.003000,1
0.000000,8.901777,0.000000,17.647059,0.000000,2
0.000000,8.887422,0.000000,17.647059,0.007000,2
34.000000,2.122145,1340.000000,14.117647,0.493000,1
0.000000,1.468829,0.000000,17.647059,0.002000,1
0.000000,1.507604,760.000000,13.333333,0.191000,1
