-0.015472,0.515480,0.605307,0.632182,0.416479
1.692087,1.263692,1.556936,1.452859,1.184308
0.074453,0.391908,0.120132,0.061742,0.233522
0.153840,0.226303,0.505520,0.283605,0.641004
1.949333,0.453378,0.737171,0.471912,3.736086
