speed,acc_norm,engine_speed,throttle_position,delta_acc_lat,cluster_id
0.000000,1.792040,0.000000,0.176471,0.001333,2
0.191667,0.690882,0.169400,0.200000,0.530667,3
0.391667,0.341520,0.189600,0.192157,0.019333,3
0.191667,0.128717,0.169500,0.172549,0.405667,3
0.000000,1.740049,0.000000,0.176471,3.699667,2
0.000000,0.617963,0.070100,0.133333,0.001667,1
0.000000,0.248079,0.071600,0.133333,0.001667,1
0.333333,0.279214,0.100225,0.156863,0.697667,1
0.175000,0.449271,0.153400,0.145098,0.349000,1
0.000000,0.252224,0.069800,0.133333,0.000333,1
0.291667,0.758915,0.182200,0.149020,0.165333,1
0.316667,0.179993,0.201325,0.305882,1.145333,3
0.000000,0.364390,0.075400,0.145098,0.147000,1
0.358333,0.208298,0.172800,0.160784,0.051000,3
0.000000,0.526198,0.074300,0.137255,0.015333,1
0.000000,0.357512,0.075100,0.137255,0.049000,1
0.000000,0.452618,0.076500,0.141176,0.057000,1
0.000000,0.293988,0.070700,0.133333,0.004667,1
0.000000,1.780851,0.000000,0.176471,0.001000,2
0.000000,0.392202,0.000000,0.176471,0.002000,1
0.000000,0.350043,0.076200,0.141176,0.001333,1
0.000000,0.259465,0.074300,0.137255,0.011333,1
0.325000,0.189229,0.201100,0.219608,0.000667,3
0.150000,0.657053,0.133900,0.141176,0.035333,1
0.000000,1.489355,0.000000,0.176471,3.108333,2
0.116667,0.379870,0.095100,0.172549,0.026000,1
0.000000,0.404657,0.070300,0.133333,0.004667,1
0.000000,0.486116,0.074200,0.137255,0.000333,1
0.550000,0.193174,0.116775,0.156863,0.278333,3
0.000000,0.632029,0.076800,0.137255,0.004667,1
0.000000,1.772881,0.070800,0.133333,0.005333,2
0.333333,0.423843,0.202575,0.301961,0.627667,3
0.000000,1.790688,0.000000,0.176471,0.001667,2
0.258333,0.160047,0.165600,0.223529,0.302667,3
0.000000,0.546299,0.075300,0.137255,0.006000,1
0.000000,0.266291,0.075500,0.137255,0.031667,1
0.166667,0.391242,0.150900,0.180392,0.161333,3
0.000000,0.322597,0.070000,0.133333,0.002667,1
0.000000,0.544780,0.075000,0.137255,0.006000,1
0.225000,0.387562,0.202800,0.192157,0.076333,3
0.141667,0.733052,0.078900,0.137255,0.080667,1
0.000000,1.784180,0.000000,0.176471,0.000333,2
0.025000,0.283002,0.059900,0.152941,0.064000,1
0.216667,0.407941,0.102300,0.160784,0.093667,1
0.000000,1.778869,0.070600,0.137255,0.563000,2
0.516667,0.572848,0.227250,0.188235,0.128667,3
0.050000,0.497345,0.075800,0.137255,0.126000,1
0.000000,1.783216,0.000000,0.176471,0.003000,2
0.000000,0.293500,0.115500,0.137255,0.010333,1
0.025000,0.304757,0.130100,0.176471,0.013667,1
0.000000,1.692380,0.000000,0.176471,0.008000,2
0.175000,0.437363,0.075600,0.137255,0.171333,1
0.000000,0.619747,0.068800,0.133333,0.003000,1
0.000000,1.781787,0.000000,0.176471,0.004000,2
0.000000,1.777848,0.000000,0.176471,0.001000,2
0.000000,0.485034,0.075000,0.137255,0.004000,1
0.000000,1.780221,0.000000,0.176471,0.000667,2
0.208333,0.291785,0.202700,0.152941,0.018000,1
0.358333,0.294476,0.222000,0.156863,0.067000,1
0.000000,0.262728,0.071400,0.133333,0.146000,1
0.000000,0.634563,0.074200,0.133333,0.002333,1
0.325000,0.223294,0.103825,0.164706,0.234000,3
0.000000,0.516852,0.000000,0.176471,0.316333,1
0.000000,0.453937,0.074700,0.137255,0.039333,1
0.000000,1.777026,0.000000,0.176471,0.003333,2
0.275000,0.520322,0.068275,0.149020,0.396667,1
0.300000,0.432082,0.190900,0.227451,0.035667,3
0.000000,1.003983,0.070000,0.133333,0.694000,1
0.283333,0.334373,0.176200,0.149020,0.121000,1
0.000000,0.541912,0.070300,0.133333,0.505333,1
0.158333,0.304758,0.175700,0.188235,0.030667,3
0.033333,0.410506,0.108000,0.160784,0.005333,1
0.175000,0.701844,0.077300,0.137255,0.540333,1
0.000000,0.774529,0.079800,0.137255,0.028667,1
0.000000,0.728734,0.069800,0.133333,0.068667,1
0.025000,0.188582,0.071000,0.200000,0.014333,1
0.000000,1.708220,0.000000,0.176471,0.274667,2
0.233333,0.366923,0.216400,0.207843,0.100000,3
0.000000,1.775673,0.069700,0.133333,0.002000,2
0.000000,1.782283,0.000000,0.176471,0.002000,2
0.000000,0.518496,0.074800,0.137255,0.003000,1
0.175000,0.419139,0.078800,0.137255,0.045667,1
0.000000,0.611456,0.069200,0.133333,0.012000,1
0.600000,0.236349,0.130300,0.168627,0.300000,3
0.000000,0.778993,0.304950,0.184314,0.062667,3
0.000000,0.697455,0.000000,0.176471,0.014333,1
0.000000,1.775879,0.069000,0.133333,0.001000,2
0.000000,0.619623,0.075200,0.137255,0.004333,1
0.000000,0.293331,0.100800,0.141176,0.012667,1
0.016667,0.472719,0.101900,0.156863,0.021667,1
0.108333,0.976898,0.193000,0.211765,0.170000,3
0.000000,0.379618,0.069700,0.133333,0.002000,1
0.000000,0.253676,0.074450,0.152941,0.053667,1
0.000000,1.783098,0.000000,0.176471,0.001000,2
0.000000,1.533302,0.000000,0.176471,0.064667,2
0.116667,0.424126,0.101000,0.137255,0.101667,1
0.000000,0.149342,0.073800,0.137255,0.002667,1
0.000000,1.783148,0.000000,0.176471,0.001333,2
0.308333,0.382067,0.192500,0.207843,0.070667,3
0.000000,0.329740,0.069500,0.133333,0.000333,1
0.000000,0.370775,0.133100,0.200000,0.118667,3
0.158333,0.680391,0.138700,0.141176,0.283667,1
0.000000,0.409800,0.070400,0.133333,0.005667,1
0.425000,0.251419,0.146000,0.247059,0.055000,3
0.483333,0.355641,0.232200,0.156863,0.007000,3
0.000000,0.482706,0.074700,0.141176,0.000667,1
0.050000,0.414248,0.094800,0.149020,0.187333,1
0.200000,0.780815,0.179900,0.200000,0.037000,3
0.000000,0.764737,0.070100,0.133333,0.376667,1
0.000000,1.654205,0.074300,0.137255,0.002000,2
0.166667,0.745782,0.148800,0.184314,0.057333,3
0.000000,1.773899,0.069000,0.133333,0.001000,2
0.000000,1.779365,0.000000,0.176471,0.000667,2
0.000000,0.398268,0.070000,0.133333,0.002333,1
0.175000,0.999052,0.299000,0.258824,0.584667,3
0.000000,1.792292,0.000000,0.176471,0.004667,2
0.200000,0.502906,0.175400,0.180392,0.183667,3
0.000000,0.757804,0.118600,0.141176,0.023667,1
0.000000,1.776026,0.069400,0.133333,0.003000,2
0.150000,0.694378,0.132600,0.141176,0.061667,1
0.075000,0.531933,0.127200,0.141176,0.219667,1
0.000000,0.000000,0.000000,0.176471,0.000000,1
0.441667,0.309991,0.181800,0.149020,0.051333,1
0.000000,0.395829,0.070600,0.133333,0.001000,1
0.000000,0.624245,0.070600,0.133333,0.023333,1
0.208333,0.804212,0.186200,0.196078,0.044667,3
0.000000,0.412212,0.070000,0.133333,0.009000,1
0.000000,0.308655,0.074500,0.137255,0.006000,1
0.000000,1.781577,0.000000,0.176471,0.001333,2
0.000000,0.466653,0.069600,0.137255,0.008000,1
0.283333,0.373974,0.137500,0.219608,0.033000,3
0.000000,0.621315,0.071100,0.133333,0.005333,1
0.050000,0.228562,0.107300,0.227451,0.034000,3
0.000000,0.184383,0.000000,0.176471,0.001000,1
0.000000,0.439715,0.075200,0.137255,0.053000,1
0.000000,1.776840,0.069400,0.133333,0.000667,2
0.166667,0.297413,0.141900,0.172549,0.021333,1
0.000000,0.384102,0.078000,0.137255,0.010333,1
0.275000,0.427767,0.249200,0.211765,0.550667,3
0.000000,1.903850,0.000000,0.176471,3.758333,2
0.000000,1.780018,0.069600,0.133333,0.010333,2
0.083333,0.233273,0.072300,0.141176,0.666667,1
0.000000,0.299206,0.000000,0.176471,0.004333,1
0.450000,0.396331,0.217300,0.211765,0.026000,3
0.000000,0.300488,0.000000,0.176471,0.002000,1
0.600000,0.192485,0.126475,0.164706,0.063333,3
0.000000,0.403869,0.160800,0.200000,0.060667,3
0.000000,0.766964,0.118850,0.141176,0.015000,1
0.000000,0.399824,0.075500,0.137255,0.005333,1
0.000000,0.303115,0.170000,0.192157,0.000333,3
0.341667,0.216655,0.128900,0.168627,0.022667,3
0.000000,0.608548,0.070200,0.133333,0.001000,1
0.000000,0.300184,0.069700,0.133333,0.003667,1
0.000000,0.512802,0.069400,0.137255,0.000333,1
0.241667,0.643206,0.213400,0.172549,0.016667,3
0.000000,0.755407,0.127900,0.145098,0.010333,1
0.000000,1.934812,0.000000,0.176471,0.000667,2
0.400000,0.348764,0.250700,0.333333,0.381000,3
0.000000,0.610586,0.069900,0.133333,0.003000,1
0.000000,0.466884,0.075300,0.141176,0.001000,1
0.000000,0.270146,0.068800,0.133333,0.004000,1
0.325000,0.339812,0.198400,0.192157,0.033333,3
0.533333,0.332047,0.255400,0.380392,0.011333,3
0.000000,1.788819,0.000000,0.176471,0.000333,2
0.000000,0.406053,0.069500,0.133333,0.011333,1
0.000000,0.465022,0.075800,0.137255,0.002667,1
0.000000,1.855901,0.000000,0.176471,2.674333,2
0.308333,0.371949,0.148800,0.176471,0.006667,3
0.000000,1.774308,0.069800,0.133333,0.000333,2
0.000000,0.166663,0.160900,0.156863,0.018333,1
0.000000,0.301213,0.069900,0.133333,0.002667,1
0.000000,0.047369,0.069500,0.133333,0.089667,1
0.000000,0.184123,0.000000,0.176471,0.000333,1
0.300000,0.475490,0.195400,0.301961,0.828333,3
0.000000,1.772994,0.069000,0.133333,0.002333,2
0.000000,0.627385,0.074300,0.137255,0.002000,1
0.000000,1.780880,0.000000,0.176471,0.000333,2
0.183333,0.626127,0.171300,0.392157,0.157333,3
0.000000,0.548379,0.075300,0.137255,0.038667,1
0.000000,1.422569,0.000000,0.176471,0.292333,2
0.000000,1.773136,0.071100,0.137255,0.016667,2
0.000000,0.590445,0.081300,0.141176,0.000333,1
0.000000,0.429002,0.074500,0.137255,0.034667,1
0.000000,0.326376,0.000000,0.176471,2.981333,1
0.041667,0.716100,0.103500,0.141176,0.179333,1
0.000000,0.279336,0.070300,0.133333,0.004667,1
0.325000,0.629097,0.203900,0.152941,0.062667,1
0.341667,0.247542,0.140700,0.141176,0.057000,1
0.000000,0.508473,0.074900,0.137255,0.005667,1
0.000000,0.838244,0.000000,0.176471,0.010333,2
0.000000,0.286471,0.068800,0.133333,0.001333,1
0.016667,0.531410,0.164500,0.211765,0.102000,3
0.000000,1.786052,0.000000,0.176471,0.000000,2
0.000000,0.330868,0.069400,0.133333,0.001333,1
0.000000,0.512668,0.070400,0.137255,0.002333,1
0.000000,1.691890,0.000000,0.176471,0.000667,2
0.000000,0.290965,0.139700,0.172549,0.028000,1
0.750000,0.482025,0.306600,0.168627,0.423333,3
0.000000,0.444481,0.070200,0.137255,0.006333,1
0.000000,0.623486,0.000000,0.176471,0.005667,1
0.000000,0.607485,0.069200,0.133333,0.002667,1
0.000000,1.777484,0.000000,0.176471,0.002333,2
0.000000,0.000000,0.000000,0.180392,0.076000,1
0.125000,0.371394,0.112300,0.160784,0.053000,1
0.000000,0.621864,0.073900,0.137255,0.004667,1
0.291667,0.291785,0.095225,0.176471,0.119000,3
0.000000,0.469078,0.076200,0.141176,0.004333,1
0.000000,0.406354,0.069900,0.133333,0.002333,1
0.350000,0.243359,0.215700,0.152941,0.039000,1
0.416667,0.477087,0.165900,0.149020,0.067333,1
0.000000,0.555206,0.070900,0.133333,0.028667,1
0.000000,0.581204,0.075000,0.137255,0.020000,1
0.391667,0.293530,0.135300,0.168627,0.161333,3
0.000000,0.310088,0.074400,0.133333,0.000333,1
0.000000,0.670099,0.157400,0.180392,0.004333,1
0.000000,0.364455,0.074800,0.137255,0.002333,1
0.216667,0.349301,0.078800,0.141176,0.620667,1
0.000000,0.408348,0.000000,0.176471,0.006333,1
0.300000,0.328187,0.141800,0.141176,0.101333,1
0.358333,0.354933,0.170200,0.149020,0.098000,1
0.000000,0.264698,0.000000,0.176471,0.077667,1
0.216667,0.413911,0.139800,0.188235,0.710000,3
0.000000,1.776432,0.069400,0.133333,0.003667,2
0.183333,1.000340,0.164900,0.235294,0.106667,3
0.000000,0.598878,0.074900,0.137255,0.003000,1
0.000000,0.312770,0.076600,0.137255,0.005333,1
0.000000,1.776473,0.070500,0.133333,0.010333,2
0.000000,0.487636,0.073900,0.137255,0.000333,1
0.000000,0.298974,0.071000,0.133333,0.028667,1
0.066667,0.454662,0.123000,0.164706,0.225667,1
0.000000,0.619102,0.069800,0.133333,0.024000,1
0.058333,0.216363,0.147400,0.176471,0.325000,1
0.000000,0.136068,0.069900,0.239216,0.026667,3
0.000000,1.688312,0.000000,0.176471,0.017000,2
0.000000,0.480227,0.074800,0.141176,0.001333,1
0.041667,0.604299,0.078100,0.137255,0.514667,1
0.000000,0.478771,0.075000,0.141176,0.002333,1
0.050000,0.292483,0.075400,0.137255,0.030000,1
0.341667,0.615419,0.125450,0.188235,0.541333,3
0.200000,0.741440,0.084500,0.141176,0.202000,1
0.041667,0.566943,0.076900,0.137255,0.008667,1
0.000000,0.462629,0.069500,0.133333,0.005667,1
0.000000,1.778766,0.000000,0.176471,0.001000,2
0.000000,0.425408,0.000000,0.176471,0.006333,1
0.000000,0.307415,0.075500,0.133333,0.005000,1
0.000000,1.774500,0.070300,0.133333,0.001667,2
0.400000,0.239532,0.163600,0.149020,0.451000,1
0.116667,1.015833,0.196200,0.203922,0.228000,3
0.000000,1.778115,0.000000,0.176471,0.001333,2
0.000000,0.379796,0.086000,0.141176,0.018333,1
0.608333,0.301648,0.130225,0.168627,0.019333,3
0.433333,0.378502,0.205000,0.176471,0.069333,3
0.000000,0.202681,0.000000,0.176471,0.103667,1
0.000000,0.562582,0.075100,0.137255,0.006333,1
0.233333,0.334280,0.148500,0.196078,0.009667,3
0.000000,1.459689,0.070400,0.133333,1.887000,2
0.000000,0.294922,0.000000,0.176471,0.001000,1
0.275000,0.405146,0.168900,0.145098,0.144333,1
0.000000,0.407928,0.070200,0.133333,0.001000,1
0.675000,0.238944,0.145150,0.172549,0.080667,3
0.200000,0.343713,0.073800,0.137255,0.051333,1
0.000000,1.774163,0.070200,0.133333,0.004000,2
0.000000,1.784220,0.000000,0.176471,0.003000,2
0.000000,0.634277,0.074500,0.137255,0.005667,1
0.000000,1.788541,0.000000,0.176471,0.003000,2
0.000000,1.786826,0.000000,0.176471,0.000333,2
0.000000,1.778212,0.000000,0.176471,0.003333,2
0.000000,0.384843,0.074100,0.137255,0.008333,1
0.125000,0.456171,0.077400,0.141176,0.019667,1
0.000000,0.321269,0.070200,0.133333,0.004000,1
0.175000,0.286273,0.076600,0.137255,0.030333,1
0.000000,0.629944,0.070400,0.133333,0.003333,1
0.216667,0.280010,0.187300,0.149020,0.091333,1
0.000000,0.660923,0.090225,0.168627,0.389000,1
0.000000,0.389731,0.070500,0.133333,0.004333,1
0.000000,1.781899,0.000000,0.176471,0.002667,2
0.191667,0.365385,0.098200,0.176471,0.291333,1
0.233333,1.028063,0.207600,0.270588,0.007000,3
0.000000,0.274222,0.080800,0.141176,0.052333,1
0.033333,0.091249,0.090700,0.172549,0.000333,1
0.000000,0.261319,0.074600,0.137255,0.012000,1
0.000000,1.892842,0.068600,0.137255,0.019000,2
0.341667,0.292225,0.213000,0.152941,0.031667,3
0.050000,0.464123,0.128200,0.160784,0.046000,1
0.041667,0.190665,0.141600,0.160784,0.035333,1
0.200000,0.522572,0.183600,0.196078,0.034667,3
0.358333,0.245916,0.106875,0.160784,0.104667,3
0.050000,0.140999,0.081600,0.141176,0.053000,1
0.316667,0.544272,0.108025,0.156863,0.408667,1
0.108333,0.338715,0.069825,0.152941,0.755000,1
0.000000,1.783216,0.000000,0.176471,0.002667,2
0.000000,0.304432,0.069400,0.137255,0.005000,1
0.000000,0.628748,0.069900,0.133333,0.012667,1
0.000000,0.310690,0.074200,0.137255,0.002667,1
0.000000,0.329029,0.069300,0.133333,0.006000,1
0.391667,0.626645,0.250000,0.247059,0.239667,3
0.000000,0.534104,0.086500,0.141176,0.330333,1
0.000000,0.319558,0.075200,0.137255,0.012333,1
0.558333,0.270603,0.118350,0.164706,0.027667,3
0.000000,0.257868,0.074300,0.137255,0.032333,1
0.241667,0.301355,0.223000,0.250980,0.010333,3
0.000000,0.238003,0.200400,0.176471,0.018000,1
0.000000,1.777713,0.000000,0.176471,0.000667,2
0.191667,0.243010,0.170300,0.196078,0.373667,3
0.000000,1.789642,0.000000,0.176471,0.002333,2
0.366667,0.261635,0.228700,0.156863,0.054333,1
0.416667,0.306173,0.098125,0.152941,0.138000,1
0.158333,0.329795,0.092100,0.137255,0.021667,1
0.183333,0.064242,0.095100,0.141176,0.024000,1
0.400000,0.330195,0.190000,0.180392,0.018667,3
0.000000,0.288705,0.000000,0.176471,0.000667,1
0.000000,0.561419,0.069600,0.133333,0.002667,1
0.333333,0.384791,0.207900,0.203922,0.003333,3
0.000000,1.790189,0.000000,0.176471,0.000667,2
0.000000,1.936597,0.082100,0.164706,2.610667,2
0.000000,0.620819,0.075300,0.137255,0.007667,1
0.000000,0.218121,0.000000,0.176471,0.001667,1
0.000000,0.613854,0.069700,0.133333,0.003000,1
0.100000,0.218040,0.073200,0.145098,0.132000,1
0.175000,0.328476,0.156300,0.243137,0.403667,3
0.700000,0.317954,0.282400,0.164706,0.341000,3
0.000000,1.553263,0.074300,0.137255,3.454667,2
0.000000,0.395281,0.147500,0.149020,0.015000,1
0.691667,0.254424,0.149200,0.176471,0.053000,3
0.000000,1.778174,0.000000,0.149020,0.000000,2
0.116667,0.309992,0.076200,0.137255,0.162333,1
0.000000,0.403877,0.070100,0.133333,0.001000,1
0.000000,0.608451,0.071000,0.133333,0.019333,1
0.000000,0.459137,0.075900,0.137255,0.061333,1
0.000000,0.738392,0.119700,0.137255,0.086667,1
0.000000,0.252274,0.000000,0.176471,0.009667,1
0.000000,0.243410,0.069600,0.133333,0.002000,1
0.000000,1.935472,0.000000,0.176471,0.134333,2
0.200000,0.774851,0.122700,0.200000,0.041000,3
0.016667,0.100872,0.119600,0.160784,0.029333,1
0.058333,1.156636,0.131900,0.196078,0.389000,2
0.216667,0.344366,0.136700,0.188235,0.012667,3
0.000000,0.224504,0.000000,0.176471,0.007000,1
0.000000,1.775360,0.070000,0.133333,0.005667,2
0.183333,0.780492,0.171100,0.184314,0.086000,3
0.000000,1.775896,0.070800,0.133333,0.007333,2
0.000000,0.258638,0.069300,0.133333,0.004000,1
0.000000,0.195091,0.070200,0.137255,0.012000,1
0.283333,0.860071,0.180700,0.200000,0.097333,3
0.000000,1.781454,0.000000,0.176471,0.001334,2
0.316667,0.731923,0.290900,0.168627,0.583333,3
0.000000,0.752039,0.168850,0.145098,0.469333,1
0.058333,0.632247,0.105100,0.137255,0.168333,1
0.000000,1.783071,0.000000,0.176471,0.002000,2
0.450000,0.561161,0.281100,0.172549,1.106000,3
0.000000,1.791324,0.000000,0.176471,0.000333,2
0.000000,1.596980,0.000000,0.176471,1.677000,2
0.000000,0.555128,0.081325,0.164706,0.357333,1
0.000000,0.557942,0.075200,0.137255,0.004333,1
0.000000,0.993878,0.000000,0.152941,0.735000,2
0.000000,0.296732,0.000000,0.176471,0.000667,1
0.133333,0.092254,0.111200,0.137255,0.120667,1
0.000000,1.774072,0.070400,0.137255,0.005000,2
0.000000,0.568462,0.068900,0.133333,0.000000,1
0.191667,0.469485,0.077800,0.137255,0.028333,1
0.375000,0.294033,0.178100,0.160784,0.071000,3
0.166667,0.317267,0.148400,0.203922,0.240333,3
0.141667,0.819326,0.128400,0.192157,0.003000,3
0.000000,0.618122,0.075400,0.137255,0.006667,1
0.000000,0.216048,0.000000,0.176471,0.537667,1
0.000000,1.780913,0.000000,0.176471,0.003667,2
0.000000,0.395263,0.070100,0.133333,0.002667,1
0.000000,1.779471,0.000000,0.176471,0.001667,2
0.000000,0.785342,0.069500,0.137255,0.026667,1
0.000000,0.270799,0.076900,0.137255,0.002333,1
0.000000,1.785067,0.000000,0.176471,0.001667,2
0.000000,1.786467,0.000000,0.176471,0.000000,2
0.000000,1.944678,0.000000,0.176471,1.558000,2
0.158333,0.474494,0.138100,0.141176,0.057333,1
0.041667,0.488443,0.071900,0.137255,0.461000,1
0.000000,1.789665,0.000000,0.176471,0.000333,2
0.375000,0.360077,0.179000,0.149020,0.145333,1
0.000000,0.636978,0.075300,0.133333,0.007667,1
0.058333,0.764875,0.130775,0.184314,0.876333,1
0.133333,0.685115,0.126100,0.172549,0.705000,1
0.291667,0.452666,0.260000,0.231373,0.095000,3
0.000000,0.396149,0.070500,0.133333,0.002000,1
0.150000,0.096599,0.096500,0.168627,0.788333,1
0.000000,0.304528,0.071100,0.133333,0.011667,1
0.000000,0.942873,0.104100,0.149020,1.981000,1
0.250000,0.375396,0.158700,0.145098,0.163667,1
0.116667,0.273478,0.137325,0.223529,0.433000,3
0.000000,1.773145,0.069700,0.133333,0.009667,2
0.000000,0.337273,0.082025,0.164706,0.627667,1
0.000000,0.389386,0.068800,0.133333,0.005333,1
0.158333,0.973978,0.138900,0.145098,0.628333,1
0.075000,0.299115,0.161000,0.196078,0.009667,3
0.225000,0.384311,0.200900,0.172549,0.032333,3
0.150000,0.145573,0.086100,0.141176,0.163000,1
0.250000,0.188535,0.158200,0.145098,0.184000,1
0.000000,0.629568,0.000000,0.176471,1.026667,1
0.141667,0.706248,0.130800,0.141176,0.136333,1
0.391667,0.393650,0.243500,0.211765,0.174333,3
0.000000,1.773868,0.070700,0.133333,0.001667,2
0.000000,0.000000,0.000000,0.176471,0.036667,1
0.000000,1.779135,0.000000,0.176471,0.000667,2
0.000000,0.562800,0.074200,0.137255,0.001333,1
0.000000,0.197416,0.070100,0.133333,0.019667,1
0.000000,0.247322,0.069600,0.137255,0.004333,1
0.000000,0.240609,0.093300,0.145098,0.268667,1
0.000000,1.760661,0.000000,0.152941,0.022000,2
0.000000,0.765780,0.119300,0.137255,0.061000,1
0.200000,0.296868,0.121800,0.141176,0.165000,1
0.000000,0.255282,0.071700,0.133333,0.005000,1
0.000000,0.407072,0.077100,0.137255,0.064667,1
0.250000,0.553561,0.224500,0.203922,1.089000,3
0.233333,0.361027,0.144400,0.145098,0.099000,1
0.000000,0.669024,0.162725,0.180392,0.005333,1
0.441667,0.214684,0.213600,0.176471,0.077667,3
0.000000,0.289547,0.074300,0.141176,0.099333,1
0.758333,0.452183,0.307600,0.168627,0.034000,3
0.000000,0.408960,0.070500,0.133333,0.001000,1
0.000000,1.774612,0.069300,0.133333,0.011000,2
0.000000,0.639310,0.075000,0.133333,0.007000,1
0.000000,0.182026,0.000000,0.176471,0.001333,1
0.000000,0.529989,0.069700,0.133333,0.005000,1
0.000000,0.293238,0.074900,0.164706,0.307333,1
0.000000,0.402300,0.075100,0.137255,0.007667,1
0.000000,0.510776,0.070000,0.137255,0.000667,1
0.000000,0.000000,0.000000,0.176471,0.000000,1
0.325000,0.149729,0.202950,0.258824,0.097000,3
0.000000,0.147776,0.102000,0.149020,0.203000,1
0.216667,0.296752,0.143275,0.239216,0.371333,3
0.000000,0.948230,0.069800,0.133333,0.192000,1
0.216667,0.395784,0.202300,0.215686,0.218333,3
0.000000,1.782086,0.000000,0.176471,0.002333,2
0.433333,0.238700,0.202700,0.152941,0.006667,1
0.000000,0.290800,0.069500,0.133333,0.002000,1
0.000000,0.363915,0.165100,0.141176,0.004000,1
0.000000,0.239398,0.075000,0.137255,0.028000,1
0.325000,0.323634,0.156800,0.172549,0.010333,3
0.000000,1.964898,0.000000,0.176471,0.078667,2
0.000000,0.347729,0.075200,0.133333,0.000333,1
0.308333,0.317805,0.146700,0.141176,0.364667,1
0.000000,1.782889,0.000000,0.176471,0.005000,2
0.000000,0.153647,0.078000,0.137255,0.029333,1
0.000000,0.490248,0.074300,0.137255,0.002000,1
0.000000,0.741965,0.118150,0.137255,0.064667,1
0.258333,0.372870,0.100925,0.172549,0.187667,3
0.341667,0.295939,0.077200,0.137255,0.021000,1
0.100000,0.690259,0.066500,0.141176,0.227333,1
0.375000,0.259218,0.140850,0.235294,0.474667,3
0.000000,0.365815,0.073900,0.137255,0.000333,1
0.000000,0.256179,0.071300,0.133333,0.149000,1
0.208333,0.291244,0.190100,0.203922,0.207333,3
0.183333,0.487306,0.111700,0.137255,0.365333,1
0.000000,1.778376,0.000000,0.176471,0.000667,2
0.125000,0.338140,0.220000,0.215686,0.338667,3
0.000000,1.776332,0.000000,0.176471,0.003000,2
0.000000,0.641305,0.075400,0.133333,0.016000,1
0.725000,0.440781,0.149200,0.172549,0.102333,3
0.000000,0.159485,0.070300,0.137255,0.532667,1
0.000000,0.307672,0.078800,0.137255,0.051333,1
0.000000,0.320729,0.074600,0.137255,0.112333,1
0.058333,0.257409,0.099800,0.152941,0.175333,1
0.000000,1.592091,0.000000,0.176471,1.749000,2
0.000000,0.238654,0.073800,0.137255,0.070000,1
0.441667,0.270792,0.226550,0.231373,0.099667,3
0.000000,0.199887,0.000000,0.176471,0.023000,1
0.000000,0.246927,0.069000,0.133333,0.001000,1
0.000000,0.262275,0.074900,0.137255,0.002333,1
0.000000,0.772002,0.074100,0.137255,0.032667,1
0.000000,0.559600,0.075000,0.137255,0.001333,1
0.000000,1.371096,0.104100,0.149020,1.899333,2
0.000000,1.776537,0.072100,0.133333,0.004333,2
0.000000,0.242303,0.070300,0.133333,0.006333,1
0.133333,0.533988,0.144700,0.145098,0.006000,1
0.000000,1.777932,0.069300,0.133333,0.002667,2
0.000000,1.785915,0.000000,0.176471,0.000333,2
0.000000,0.541851,0.069800,0.133333,0.009000,1
0.000000,0.222465,0.074600,0.137255,0.282000,1
0.000000,0.249541,0.078400,0.141176,0.038333,1
0.000000,0.637398,0.070000,0.133333,0.107333,1
0.150000,0.308944,0.135300,0.141176,0.469333,1
0.000000,0.564200,0.074500,0.137255,0.000333,1
0.275000,0.101334,0.111200,0.137255,0.596333,1
0.000000,0.306241,0.071000,0.133333,0.064000,1
0.000000,1.609236,0.000000,0.176471,2.368667,2
0.000000,0.330675,0.105200,0.141176,0.002667,1
0.108333,0.281881,0.077900,0.137255,0.033333,1
0.133333,0.391352,0.113400,0.156863,0.503000,1
0.000000,1.782005,0.000000,0.176471,0.002667,2
0.000000,0.257017,0.061875,0.156863,0.085333,1
0.000000,1.779395,0.000000,0.176471,0.002333,2
0.058333,0.283495,0.075300,0.137255,0.018000,1
0.283333,0.424429,0.134000,0.141176,0.164333,1
0.300000,0.947377,0.189300,0.235294,0.078000,3
0.000000,1.782969,0.000000,0.176471,0.000333,2
0.000000,0.582440,0.069800,0.133333,0.000333,1
0.366667,0.578789,0.092950,0.164706,0.445333,3
0.000000,0.000000,0.000000,0.176471,0.140667,1
0.000000,1.772413,0.069000,0.133333,0.005667,2
0.000000,0.395127,0.070100,0.133333,0.002000,1
0.000000,0.380835,0.070400,0.133333,0.004000,1
0.000000,0.627233,0.071000,0.133333,0.016000,1
0.241667,0.378364,0.152700,0.145098,0.058667,1
0.141667,0.381915,0.075400,0.137255,0.088000,1
0.000000,0.479788,0.075100,0.141176,0.003333,1
0.425000,0.385426,0.203500,0.160784,0.077333,3
0.075000,0.262169,0.135800,0.156863,0.045000,1
0.000000,1.783303,0.000000,0.176471,0.001667,2
0.000000,0.293341,0.069400,0.133333,0.009000,1
0.000000,0.301503,0.069300,0.133333,0.000667,1
0.000000,0.290491,0.060150,0.152941,0.020333,1
0.000000,0.579805,0.075000,0.137255,0.000333,1
0.000000,0.202356,0.000000,0.176471,0.001333,1
0.058333,0.571731,0.085000,0.137255,0.251000,1
0.000000,0.492946,0.075500,0.137255,0.002333,1
0.125000,0.198049,0.074900,0.137255,0.018667,1
0.275000,0.274723,0.169100,0.149020,0.061667,1
0.000000,1.783773,0.000000,0.176471,0.001000,2
0.283333,0.445325,0.247200,0.227451,0.100333,3
