0.638503,0.752019,0.298046,0.551916,-0.105930
-0.066322,0.935413,1.195984,0.380799,0.361732
0.099478,0.058954,0.141521,0.447256,0.044811
0.423685,0.316673,0.268570,0.456793,-0.031702
3.906022,4.009557,3.848355,1.748414,1.013980
