0.000928,0.454765,0.542939,0.533652,0.315205
0.785934,0.182397,0.284902,0.618686,0.704343
0.307023,0.801464,0.655662,0.908915,0.980242
0.990110,0.272123,0.835751,0.486483,0.003789
0.856918,0.000467,0.635288,0.305767,0.605578
