0.092659,-0.120724,-0.253381,1.990429,-0.727469
0.375018,0.651207,0.814528,0.074413,-0.805043
-0.026438,-0.435899,0.841500,2.122139,0.017436
0.883748,-0.624151,0.159800,1.936977,0.468348
0.127538,0.851959,-0.221685,0.390708,-0.396960
