0.887959,3.003860,0.253965,0.566312,0.400421
0.286495,0.570555,0.366404,0.778287,0.952371
0.284174,1.407291,0.614873,0.985866,0.165632
0.688093,2.005137,0.923402,0.705432,0.395593
0.006312,0.036996,0.687442,0.182816,0.879158
