0.636681,0.189438,0.261833,0.040505,0.162139
1.407627,1.714837,1.819808,1.093798,0.840840
0.063653,0.056101,0.239616,0.426090,0.395871
0.220023,0.268808,0.234487,0.287002,0.179448
1.377646,3.216260,1.064797,0.826047,1.396253
