0.532576,0.861633,0.931630,0.703806,0.350118
0.569873,0.512105,0.146554,0.423551,0.753379
0.643406,0.408041,0.497220,0.506391,0.368667
0.660472,0.363560,0.180586,0.226767,0.296116
0.025585,0.934895,0.160225,-0.000173,-0.006653
